row,move,count
3690,Qexc5,174
3691,R6xe2,139
3692,Rexa5,698
3693,Qdh3,239
3694,Rexa6,737
3695,N2xc3,1009
3696,R7xg2,98
3697,Qdxb6,204
3698,dxe8=N,191
3699,Rgxd2,972
3700,R3xg5,284
3701,Rhxb6,260
3702,Q7xa7,21
3703,Raxh2,308
3704,Q1xc3,70
3705,Q3c6,77
3706,Q6b6,263
3707,Q4a6,95
3708,Q4h3,80
3709,N5d3,393
3710,R6xb7,274
3711,Ngxe1,58
3712,Qha8,367
3713,Rah4,625
3714,Qhxg3,233
3715,R4xb5,622
3716,Q4h4,175
3717,Qag2,671
3718,Naxb3,732
3719,N2xc4,562
3720,Qfxa6,61
3721,Q8f6,413
3722,Rexg1,132
3723,bxc1=R,155
3724,N2xe3,182
3725,Qeb8,665
3726,Q1a2,260
3727,Qbxd6,234
3728,Qexc2,70
3729,Qgxf2,251
3730,N3xe2,189
3731,R2a7,1203
3732,Qcxb7,164
3733,Qdxc6,220
3734,Qhxg7,377
3735,Q2c2,628
3736,Q8g8,424
3737,Q8f7,706
3738,Q7h6,93
3739,Qgh5,246
3740,Q6g5,206
3741,Q5f4,353
3742,Qgh4,221
3743,Q7f8,82
3744,Q4a7,64
3745,Q7d7,660
3746,Q4a3,122
3747,Q3b2,211
3748,Qcxg3,102
3749,Qcxc2,288
3750,N8b6,762
3751,Qbxc7,241
3752,Q1h2,194
3753,Q2h2,210
3754,Qfxc5,216
3755,Rhxc1,1502
3756,Q7b6,221
3757,Qfxb8,19
3758,Qbxb3,373
3759,Qcxa7,60
3760,Q4b3,248
3761,R4xd5,1311
3762,R3xf7,132
3763,Rdxh3,541
3764,Qcxf3,169
3765,Raxh7,309
3766,Qexc4,129
3767,exd8=R,290
3768,exf8=N,365
3769,N7xf5,289
3770,Qexg6,415
3771,R2xg5,334
3772,Nbxa2,360
3773,N3xh2,102
3774,Rcxf1,571
3775,Qba5,182
3776,Nfxg1,138
3777,Nbxa7,529
3778,Qdxg3,145
3779,Q8xg7,134
3780,R6xf2,129
3781,Qbxb5,348
3782,Rdxh4,372
3783,Q2c6,62
3784,Qdh5,472
3785,N3xg4,301
3786,N4e6,478
3787,Q1e5,203
3788,N4xg6,48
3789,R1xh5,492
3790,Q8b2,61
3791,Q8a2,76
3792,Qdxf6,513
3793,N6xb4,127
3794,R2xc5,893
3795,Q1b6,88
3796,R6xf4,598
3797,Qfxf5,544
3798,R4xa3,290
3799,R4xf6,402
3800,Q8g2,40
3801,R3xh6,82
3802,Q8d5,444
3803,Qbxc8,97
3804,Qfc8,905
3805,Qexg7,147
3806,R3xb6,276
3807,Qbxe7,64
3808,N2xb4,185
3809,R2xd6,482
3810,Qdxe2,230
3811,Q6g4,120
3812,Qdxd1,69
3813,R6xh5,481
3814,Q7h2,15
3815,Q1g2,488
3816,Qeh4,559
3817,Qfxg2,341
3818,Nbxa6,566
3819,Qgb4,148
3820,Qhxb2,164
3821,Q1xc2,83
3822,Qhf2,1134
3823,Rgxb6,214
3824,Qcxc5,340
3825,Qdxf1,117
3826,R4xc6,477
3827,Qaxb8,145
3828,Qexd3,112
3829,Q8xf6,109
3830,Qfa4,67
3831,Nbxa5,584
3832,Qhxg2,324
3833,N4d3,800
3834,Qhxh6,385
3835,Qcg5,767
3836,Qgxg5,576
3837,Qae6,415
3838,Qfxg1,35
3839,Nbxc1,258
3840,N2a3,380
3841,Q3c4,269
3842,Q1b3,342
3843,Qgxb3,183
3844,R4xb7,203
3845,Rdxh6,460
3846,Rhxb5,210
3847,Q5g5,230
3848,Nbxa3,464
3849,Rcg4,1550
3850,R1xh2,623
3851,Qfb1,562
3852,Qha6,47
3853,N5xe6,193
3854,N3xa4,455
3855,Q4b4,246
3856,Q3f5,157
3857,Qha4,51
3858,R5xa6,284
3859,Rha6,481
3860,R4xa6,267
3861,Q1xe5,24
3862,Qdh4,484
3863,Qaxf3,180
3864,N3g2,141
3865,Rch6,620
3866,N6xe7,238
3867,Rhxc5,405
3868,Qgc3,348
3869,Naxc7,408
3870,Qcxe2,79
3871,R8xf2,208
3872,Raxg1,648
3873,Rfb4,1448
3874,Q8xd5,49
3875,Qexf2,521
3876,Rgxb5,222
3877,N6xc4,267
3878,R3xg4,589
3879,Q8d2,111
3880,Q1xe2,86
3881,Q3d4,399
3882,Qhxg5,215
3883,Q1c5,172
3884,Qexb4,138
3885,N6xb5,307
3886,Qhc5,199
3887,Q8b5,222
3888,R1xg6,337
3889,Q2g2,391
3890,R5xf2,223
3891,Qbxb8,62
3892,Qfxb4,95
3893,Qfxf3,535
3894,axb8=R,157
3895,Qhf5,1047
3896,N8f7,601
3897,N5h6,298
3898,Q7e5,173
3899,Qhxg8,116
3900,Q8xf8,54
3901,Qfc1,889
3902,R4xg7,82
3903,R5xg4,412
3904,R6xe3,446
3905,R2xg6,131
3906,R2xf7,296
3907,Qcxc7,307
3908,Qaxa5,247
3909,Q7g4,79
3910,N7h5,194
3911,Rfxa1,236
3912,R5xb7,195
3913,Q7e4,110
3914,Q3d3,340
3915,cxb8=R,139
3916,Q8b6,349
3917,Qfxa2,39
3918,Q5h3,119
3919,Q6d5,366
3920,Q5xf5,52
3921,Q8h7,220
3922,Nca7,462
3923,Qhxf3,298
3924,Qah6,58
3925,Q1e6,127
3926,Qeb6,447
3927,Q6b7,204
3928,Q2b3,197
3929,Qbxg7,94
3930,Ncxb8,264
3931,Q8xa7,97
3932,Q5b4,210
3933,Q1f1,456
3934,Q4d2,123
3935,R5xe2,242
3936,Qfxb2,60
3937,Qfxc4,159
3938,Q6b5,203
3939,Q8e4,191
3940,Qdxc3,178
3941,Qhf4,1024
3942,Qdxh4,92
3943,Qdxa7,31
3944,Qae3,378
3945,Q3g2,178
3946,Q2h4,64
3947,Qfxh6,88
3948,Qexe1,63
3949,R5xe6,744
3950,Rha7,739
3951,Qaxd3,43
3952,R1xh3,395
3953,Qexh4,92
3954,Q5c6,276
3955,Q5e2,146
3956,Q2xf2,81
3957,Q8g6,334
3958,Ndxb2,441
3959,Q3b3,255
3960,R7xg3,120
3961,R6xd2,196
3962,Qda6,292
3963,Qcxh6,91
3964,Q3d2,354
3965,Qgxh5,75
3966,Qfxd2,61
3967,Q4g4,252
3968,Qgxe8,63
3969,Qgxc5,124
3970,N8xg7,112
3971,Q7xg7,63
3972,Qhxb3,12
3973,Q8c3,169
3974,Q4h6,103
3975,R2a6,1034
3976,Qexe3,339
3977,Q8b8,368
3978,N3xa5,24
3979,Q5xg3,62
3980,Rbxf4,730
3981,Qaxe5,219
3982,Qbxd1,65
3983,Q1xf3,86
3984,N6xf5,521
3985,Qeb2,696
3986,Rhxc6,536
3987,Q4xa4,12
3988,Q6c5,241
3989,cxd1=B,49
3990,Ndxb7,450
3991,Q7a5,62
3992,Nba1,96
3993,Q8h3,60
3994,Q4f3,287
3995,Q2e4,157
3996,R4xh5,235
3997,Q4xf4,59
3998,Nexf8,257
3999,Q2xf3,58
4000,Qdxc5,232
4001,N4xe3,114
4002,Nfxd1,218
4003,Qch7,199
4004,Q4xf5,32
4005,N2xg3,934
4006,Rbxg8,144
4007,Rexh3,477
4008,exf1=B,61
4009,Rgxa6,181
4010,Qexd7,204
4011,Qdxb5,141
4012,Ned8,904
4013,Ngh1,131
4014,R4xb6,320
4015,Q1h5,87
4016,Q1h7,46
4017,Rbxh7,324
4018,Qgxe7,88
4019,N2h3,430
4020,Q8xf5,52
4021,Rdxh5,367
4022,Qaxa6,264
4023,Q4g8,21
4024,R6xg5,553
4025,Qah3,64
4026,N8xf6,313
4027,Q7d2,67
4028,Q2c7,81
4029,Rhxa4,153
4030,Raxa1,553
4031,Q2g4,111
4032,Qch4,81
4033,Q8xb2,16
4034,Q3a2,145
4035,Q2d3,357
4036,Rga6,501
4037,Ngh8,116
4038,Qcg6,402
4039,Q7g6,219
4040,Q5h5,176
4041,Q3g3,248
4042,N3xf5,172
4043,R6xb4,448
4044,Qfxd5,131
4045,Q4g3,277
4046,Qad6,472
4047,R7xh3,71
4048,Qdxe4,266
4049,Q1c3,393
4050,Qba1,162
4051,Qfc2,766
4052,Q4f1,22
4053,N5xg4,291
4054,Q5xd2,9
4055,Q5f3,245
4056,Ngxh2,644
4057,Qcxh3,67
4058,Qhxc6,129
4059,Q7xc7,38
4060,R6xc7,368
4061,Rfxa6,411
4062,Q7d5,152
4063,Raxh1,60
4064,Qaxc2,88
4065,Qbxe4,250
4066,Qcxe3,258
4067,Q2f2,526
4068,Q3e4,390
4069,Qexg5,256
4070,Q1d7,130
4071,R4xa7,157
4072,R6xf7,624
4073,Qdxe6,185
4074,Q8xe6,91
4075,Rbxa8,90
4076,Q3xd5,15
4077,Qad2,563
4078,Q8xg8,26
4079,R2xb7,243
4080,Qaxg2,139
4081,N4xb5,395
4082,R8xg3,343
4083,N4xa5,307
4084,R2xh3,428
4085,R5xg3,111
4086,Qdxf8,163
4087,Qhxc2,28
4088,Qgxc4,163
4089,N5xh3,77
4090,Q7f5,142
4091,Qba3,206
4092,Q1a3,211
4093,R1xe7,362
4094,Q1c4,224
4095,N1xc3,231
4096,bxa1=B,72
4097,Q8xf4,25
4098,Q4xe3,27
4099,Q4d4,344
4100,Qbg5,147
4101,Q1b1,400
4102,Q3c2,261
4103,Rbxf6,852
4104,Rcxh4,205
4105,Ngxf1,483
4106,Q4f4,341
4107,Qcxd6,193
4108,Qfxe7,236
4109,R5xf3,340
4110,R3xc7,173
4111,Qhb6,95
4112,Q1f2,676
4113,Qgxf4,222
4114,Ncxb1,200
4115,Qaxf2,62
4116,Qbh6,57
4117,Q6f5,286
4118,R3xa6,234
4119,fxg1=N,326
4120,R2xe7,265
4121,Rbxh5,94
4122,R1xa7,197
4123,Q8a6,211
4124,R4xc3,510
4125,Qgh1,124
4126,Q1h4,111
4127,Q5f5,328
4128,Q8d3,201
4129,Qha5,51
4130,Qexe2,210
4131,Q5b3,165
4132,R3xb2,315
4133,Q3e6,89
4134,Qbh4,62
4135,Qaxg8,18
4136,Qdxe8,116
4137,Q7h7,217
4138,Qf7g7,2
4139,N1xg3,70
4140,R2xb6,286
4141,gxf1=R,205
4142,Rch5,665
4143,Q8h5,116
4144,R8xa4,687
4145,R7xf3,313
4146,Q8f2,63
4147,R2xa4,663
4148,N6xh7,155
4149,Qbxa6,51
4150,Q6e4,145
4151,N5b3,150
4152,Qgxc1,28
4153,Qgxg4,524
4154,Qch3,323
4155,Bcb7,8
4156,Bbf3,3
4157,exd1=R,237
4158,Qda3,252
4159,Q5d4,362
4160,Q3d7,96
4161,N4d6,458
4162,N7xg5,240
4163,Q1xa2,85
4164,Q2a3,78
4165,R5xd7,328
4166,Qah2,109
4167,Raxg4,303
4168,Q3xd4,44
4169,R8xh3,251
4170,Qbh3,51
4171,Qaf2,320
4172,Ngxh3,592
4173,N3a2,264
4174,Qexc3,199
4175,Qexh7,32
4176,Qdxb3,163
4177,R6xh4,127
4178,Q1g3,384
4179,Qcxg8,31
4180,Qeb5,914
4181,N7xb5,250
4182,Qcxd2,246
4183,Qfg4,1072
4184,Q8xe3,14
4185,Q1xf2,105
4186,Q3xb2,28
4187,Rgxc1,237
4188,Q4a4,133
4189,R1xh6,270
4190,Qaxa1,60
4191,Rgxb2,427
4192,Q2g3,212
4193,Qfa1,251
4194,Q8a7,259
4195,Qbxf1,60
4196,Rgxc8,260
4197,Qbxd5,132
4198,Q3xf5,22
4199,Qbxb1,61
4200,Qexh6,27
4201,R4xa2,151
4202,N2a4,172
4203,Qdxc4,186
4204,Ncxe1,223
4205,Q6xh6,14
4206,Qdxe3,185
4207,dxe8=B,65
4208,Rhxa7,244
4209,cxb1=R,133
4210,Q1xa6,16
4211,Qdxg1,55
4212,N1xh2,228
4213,Qfxd7,96
4214,Qha1,363
4215,N8xa7,61
4216,Rexh4,465
4217,Qa1b1,2
4218,Rbh4,519
4219,R1xb7,188
4220,Qaxa3,270
4221,Rdxb1,353
4222,Qcxc4,401
4223,Qbg8,835
4224,cxd1=R,247
4225,Q1g6,60
4226,Raxg6,411
4227,Q2f4,115
4228,Qexc7,98
4229,Qcxa6,76
4230,R7xh2,40
4231,Q8xh2,22
4232,R2xg4,458
4233,Qexb2,61
4234,Q5d2,128
4235,N2xa3,135
4236,Q3f8,11
4237,Q5xf4,39
4238,Q2f3,307
4239,Q6g6,239
4240,Qexf1,155
4241,R5xa3,243
4242,Qexg4,260
4243,Q2h3,59
4244,R6xa3,212
4245,Qfxe4,191
4246,Qdxd8,130
4247,Q2a7,21
4248,Rdxa8,64
4249,Q3d5,187
4250,fxe8=R,252
4251,Q8f5,259
4252,R3xa7,155
4253,Qhxd4,156
4254,Ncxb2,338
4255,Qfg1,568
4256,Rbh6,424
4257,Qhxd6,31
4258,Qga2,331
4259,Qcxg7,87
4260,Q7c4,92
4261,R3xa2,174
4262,Q6a7,110
4263,R3xg7,76
4264,Q3h2,102
4265,Qcxb2,157
4266,Rbxg6,323
4267,Q5h7,82
4268,Ncxa8,52
4269,R8xa2,206
4270,Q4xg5,51
4271,Qbxd7,110
4272,Q2b4,93
4273,Qexe6,400
4274,R3xa4,567
4275,Q3h7,27
4276,R3xb7,154
4277,Qexh5,113
4278,Qhxb7,98
4279,Q6c7,233
4280,Q2xb3,41
4281,Qgxb5,20
4282,Q6c6,290
4283,N1xb3,115
4284,Qgxa7,122
4285,Nbxd1,57
4286,Rhxb1,330
4287,Qfxd1,49
4288,Q6h5,74
4289,Q7g5,103
4290,R3xb5,451
4291,Qexb5,155
4292,R3xe7,153
4293,Ndxb1,292
4294,bxc8=R,128
4295,Qag5,132
4296,R2xc7,301
4297,hxg8=R,163
4298,R5xc3,410
4299,Qfxc6,92
4300,Q7xd7,39
4301,Qhb3,119
4302,Q3g5,129
4303,dxc8=R,185
4304,Q3xb4,29
4305,Q4b6,154
4306,Q7d8,93
4307,Q7e8,101
4308,R5xh2,52
4309,Rexg8,154
4310,Q5c5,289
4311,Q4f8,22
4312,Q4h5,72
4313,R5xh3,95
4314,Q8xd6,46
4315,Q5b7,69
4316,Qg6h7,1
4317,Qh7g8,2
4318,Q8xf7,128
4319,Qaxd1,84
4320,Q1xa7,32
4321,Q7a6,82
4322,Q2e6,60
4323,Qdxf5,231
4324,gxf1=B,33
4325,Q6d6,308
4326,Qcxb5,171
4327,Qgxe3,132
4328,R2xg7,99
4329,Q7xf5,18
4330,Qea6,224
4331,Q4xc3,25
4332,Q1xb2,78
4333,Qbxa3,64
4334,Qcxh2,27
4335,Q2g1,60
4336,Q4xa6,8
4337,R4xh2,61
4338,Qgxh7,95
4339,fxg8=N,221
4340,Q1g1,369
4341,Q8g3,78
4342,Qcxf2,155
4343,Qgxf6,247
4344,Q8a5,113
4345,N2xg4,213
4346,Qgxf3,218
4347,R6xf3,318
4348,axb1=N,80
4349,Q7f3,42
4350,Q5xd5,38
4351,Qexd1,50
4352,Q5h6,91
4353,N4xa3,50
4354,Qcxg2,103
4355,Qaxa2,490
4356,Qcxb3,164
4357,dxc1=R,180
4358,Rcxh6,206
4359,Q1f7,58
4360,Qba6,197
4361,Qexd5,226
4362,Q5xe4,29
4363,R6xa4,413
4364,Nexd1,293
4365,R5xh7,46
4366,N4xd3,70
4367,Qeh3,289
4368,Qaxc1,122
4369,Q5d7,123
4370,Qfxg6,370
4371,Rgxb4,246
4372,Q7f4,76
4373,Qgxb7,47
4374,Q4xf3,27
4375,Q4e7,126
4376,Qhxf4,113
4377,Qhxf7,175
4378,Qgxf8,103
4379,N8xf7,57
4380,N6c7,328
4381,R8xg2,110
4382,Qbxa7,86
4383,Qcxe6,278
4384,Q5xf1,6
4385,N5xh6,74
4386,Q1xh7,22
4387,Qdxa6,31
4388,dxe8=R,386
4389,Qhxc3,172
4390,N8xb7,71
4391,Rbxh4,134
4392,Qcxg4,207
4393,Q6f4,187
4394,Q2xe3,41
4395,Q6xe7,24
4396,Qbxc5,149
4397,Q4xg4,59
4398,Qaxb2,269
4399,Q1g4,169
4400,Qgxd4,138
4401,Qga5,58
4402,Q2b5,79
4403,Q7xf4,17
4404,Q4xg7,10
4405,Q3c5,146
4406,R5xa2,159
4407,Q4xf6,37
4408,Qfxh4,90
4409,Q6xf7,41
4410,R1xa5,627
4411,Qfxe5,214
4412,R5xc7,230
4413,Rcxh1,13
4414,R4xb3,283
4415,Rhxh8,220
4416,Rbxg3,349
4417,Qdxb2,77
4418,Nhxg1,90
4419,R8xh2,102
4420,N6xb7,25
4421,Q8xg5,41
4422,Q5c2,78
4423,Qdxh3,27
4424,N1xf2,47
4425,Q3e5,167
4426,N4xb3,322
4427,Q4f2,102
4428,Q4xh4,27
4429,Q3h4,78
4430,Q3a4,81
4431,Q4a5,80
4432,Q5d8,20
4433,Q4xg6,68
4434,Q6xg5,47
4435,Q5xd4,24
4436,Q2e5,114
4437,Bgd2,3
4438,Q2e7,61
4439,Q7b5,95
4440,N5xc3,96
4441,Q3g7,34
4442,Qbxh5,18
4443,Qcxd3,164
4444,N1xb2,56
4445,fxe1=R,185
4446,Rgxh1,31
4447,Qea7,232
4448,Qhxg4,207
4449,N2xh3,141
4450,Q8xh7,155
4451,Qhxe7,52
4452,Q5f6,276
4453,Q5b6,206
4454,N5xa3,51
4455,Q1xb4,27
4456,Q6xf2,9
4457,Q5a7,76
4458,bxa1=R,194
4459,Q3h5,79
4460,Q3f7,101
4461,Q6a4,66
4462,Qfxe3,165
4463,Q5a3,100
4464,Qgh8,161
4465,N5xd3,47
4466,Qfxa3,66
4467,Qexf3,343
4468,Q1xf6,10
4469,R7xh6,434
4470,N8xh6,122
4471,Q4b5,207
4472,Q5a6,72
4473,Qbxc6,201
4474,Qag6,135
4475,Qaxb4,166
4476,Q6xe5,36
4477,N4b6,228
4478,N6xf4,156
4479,Qbxd4,141
4480,Q2c4,111
4481,R1xh7,128
4482,Qaxb1,149
4483,Q8b4,119
4484,Qgxa2,190
4485,Qcxe1,87
4486,Qcxb4,158
4487,Q4xg2,12
4488,Q8xa6,18
4489,Rexa8,86
4490,Q6g2,35
4491,Q7h4,33
4492,Qdxf7,233
4493,Qaxd6,57
4494,Qaxg3,47
4495,N7xh5,49
4496,Rcxa8,73
4497,R6xa2,139
4498,Rhxh1,195
4499,Q5a4,97
4500,Qexc8,56
4501,Qhd7,399
4502,Q2a4,58
4503,Q3h3,130
4504,Qaxe4,194
4505,Q6xg6,74
4506,Qbxe3,66
4507,Qhc4,172
4508,Q8xa2,30
4509,Qexb1,10
4510,Q4e2,112
4511,Qdxg7,96
4512,Qbxg6,196
4513,Q7xe7,44
4514,N6b7,82
4515,bxa1=N,102
4516,Q2xc2,31
4517,Q7xb4,14
4518,Qbxh2,104
4519,axb1=R,133
4520,R6xg4,273
4521,Qfxf8,114
4522,Q4xd3,21
4523,Q6h1,10
4524,Q2h5,39
4525,Rgxc6,504
4526,R5xg2,94
4527,Rcxg5,344
4528,Q6d3,114
4529,Qgb2,314
4530,Q6e8,38
4531,Q1xg5,15
4532,Qcxa4,61
4533,Q6e3,89
4534,fxg8=R,170
4535,exd1=B,48
4536,B5e4,1
4537,axb1=B,25
4538,Qfxe2,153
4539,Q6xc6,41
4540,Qaxb6,154
4541,N4xd6,54
4542,Q5g3,169
4543,Q2g5,62
4544,N8xe6,189
4545,Q3xg2,36
4546,Raxh6,169
4547,Q8c4,178
4548,Q3d6,90
4549,Qdxh6,28
4550,Qexg8,69
4551,Qfxb5,98
4552,Q8g5,228
4553,Q6xf8,11
4554,Qgxc7,53
4555,Q7a4,36
4556,Qhxb4,22
4557,R5xb2,183
4558,Qbxa2,106
4559,Qaxc8,133
4560,Q6h6,138
4561,Q7xf3,7
4562,Q3b7,55
4563,Q5xf6,42
4564,N1xg2,80
4565,Q8xc7,85
4566,Q2xg3,65
4567,N2h4,101
4568,Q4c6,189
4569,Q7g8,71
4570,R2xh7,55
4571,Qcxg6,109
4572,Qexg2,165
4573,Q3b1,13
4574,Q4xd1,5
4575,Q3xe4,28
4576,Nexg8,208
4577,Q1xd3,52
4578,Q4c1,7
4579,Q1xg3,78
4580,Qcxc1,63
4581,Qbxf8,69
4582,Qhxd5,109
4583,Qfxb1,17
4584,Rdxh8,46
4585,Bab5,6
4586,Q5g7,94
4587,N6g7,129
4588,fxg1=R,62
4589,Q5g2,47
4590,Q3a3,126
4591,N1xa2,55
4592,Qexc1,35
4593,Rfxg1,211
4594,Q4e1,22
4595,Qfxh3,77
4596,axb8=N,69
4597,Q7a8,85
4598,Qbxg2,83
4599,Q8xe5,59
4600,Qexf8,175
4601,Qbxd8,93
4602,R8xb2,176
4603,N8xc7,42
4604,Qaxe1,63
4605,Qbxc4,166
4606,Q5xf7,34
4607,Qgxd2,38
4608,N7xa6,134
4609,Ncxa6,275
4610,Raxh8,77
4611,Q1b5,107
4612,Qhxd1,43
4613,Q4xd7,15
4614,Q6a3,39
4615,cxb8=N,93
4616,Q7g1,5
4617,Qcxd1,88
4618,Q3xc2,21
4619,N3xg5,142
4620,Qfxd8,57
4621,Q7xb3,7
4622,bxc8=B,29
4623,N4xh3,81
4624,R3xd7,218
4625,R1xg7,101
4626,Qfxc1,34
4627,Q5xc6,20
4628,R3xg6,145
4629,Q6xc3,4
4630,Qaxh6,12
4631,N5xb3,28
4632,Qcxf7,140
4633,gxh1=R,70
4634,Q8xd7,63
4635,Qaxf5,36
4636,cxd8=B,70
4637,Q4c2,97
4638,Qhxg1,86
4639,R3xh2,84
4640,Rcxa1,54
4641,Qgxc2,43
4642,Q2c5,96
4643,Qbxd2,96
4644,Q2xd2,23
4645,Q6c2,55
4646,Qaxe8,63
4647,bxc1=B,41
4648,Qhxh3,300
4649,Qgh3,235
4650,Q2b6,33
4651,N8xd6,126
4652,Qb1b2,5
4653,Bea5,1
4654,Bdb6,3
4655,Q6c3,86
4656,Qaxd8,103
4657,Q8xh6,37
4658,Q3a5,74
4659,R3xh5,153
4660,Q7h5,60
4661,Qfxe8,56
4662,Q7xf6,55
4663,Qhxe2,44
4664,Qbxh3,8
4665,Naxb1,78
4666,Q2d1,92
4667,Qgxg1,50
4668,Q6a5,75
4669,Qb1b3,2
4670,Q5xg4,58
4671,Q6xe4,10
4672,Ndxc1,196
4673,Qgxh6,84
4674,Q8xc6,80
4675,Q6xb5,42
4676,Qaxe2,30
4677,Q4xh5,11
4678,Q1a1,256
4679,Q6b2,59
4680,Q6xc5,29
4681,R4xb2,174
4682,Q6c4,152
4683,Q5xb4,29
4684,exd1=N,134
4685,R4xh7,71
4686,Nfh8,110
4687,dxc1=B,33
4688,Qgxb6,123
4689,Q2xg7,3
4690,Qbxh6,8
4691,N3xa2,35
4692,Q4xb5,22
4693,Qhxd8,51
4694,Raxh3,188
4695,dxe1=N,118
4696,Qaxe3,48
4697,Q5h1,33
4698,Nhxg8,80
4699,Q1a5,91
4700,Qexa3,23
4701,Q4xa3,12
4702,Q6xd8,3
4703,Qfxg4,296
4704,Qcxa3,77
4705,gxh8=B,45
4706,Qgxd6,45
4707,Qhxd3,20
4708,Q7c3,69
4709,Q1xe1,39
4710,Nfxd8,253
4711,R3xh7,37
4712,dxc1=N,107
4713,Q2xg2,70
4714,Q3c7,63
4715,Qgxg8,64
4716,Qbxa4,49
4717,Qah5,55
4718,Q1xg7,23
4719,Q2xd4,18
4720,N5xg3,34
4721,Q5xg6,56
4722,Q4g2,71
4723,N1xa3,79
4724,Rhxa8,54
4725,Q8xd2,21
4726,Qgxe1,56
4727,Q3xh4,14
4728,Qcxe8,76
4729,Q3e1,30
4730,Q4xc5,32
4731,Qha2,69
4732,Q7e3,59
4733,Q6xd4,12
4734,Qaxd2,58
4735,Qga6,47
4736,Qbxg8,28
4737,Qcxh7,59
4738,Q1xd2,63
4739,Q7xg6,65
4740,exf8=B,97
4741,Q4xd6,18
4742,Naxc1,163
4743,Qe8a4,1
4744,Q1xd4,46
4745,Qcxh1,9
4746,Qexe8,65
4747,Q5h8,20
4748,Q7xh4,7
4749,N2xa4,71
4750,Qgxd1,20
4751,Q5c3,174
4752,Q6xb8,1
4753,Qcxe7,90
4754,Q2a5,35
4755,N4xf6,136
4756,Q4a2,70
4757,Rgxb8,70
4758,R6xh3,67
4759,Q5xe1,5
4760,Qbxg4,40
4761,gxf8=R,340
4762,Qd5d6,1
4763,Qd7e7,1
4764,bxa8=N,90
4765,Qha7,100
4766,Q5c7,82
4767,Q4h7,53
4768,Q6g8,22
4769,gxh1=B,28
4770,Naxb8,92
4771,Q6c8,38
4772,Qgxe2,72
4773,hxg1=N,73
4774,Qhxh8,37
4775,Qa7b6,1
4776,Q5xc4,33
4777,Bgb3,3
4778,B4b3,1
4779,Bac4,4
4780,Q6xg7,35
4781,Qcxb1,21
4782,Q4xe6,29
4783,Q6xb6,28
4784,Q7xe4,11
4785,N1xd3,88
4786,Qfxh5,91
4787,Q5xe5,54
4788,Rgxa8,17
4789,Qbxe2,56
4790,Q7xh6,17
4791,R3xg2,221
4792,Qexa2,25
4793,Qaxf6,178
4794,Qgxd3,38
4795,Qb8b7,7
4796,Qhxa7,13
4797,bxc8=N,94
4798,Q1a7,51
4799,gxh8=N,94
4800,R6xb2,152
4801,Q6xf5,36
4802,Q4b2,61
4803,Q5xh5,29
4804,Nbxd8,74
4805,Q3c1,17
4806,hxg1=R,91
4807,Bdc4,7
4808,Bfe2,10
4809,B1g2,2
4810,Bcf3,1
4811,Q3xc4,24
4812,Q8h2,40
4813,Q6f8,34
4814,Q7xg4,16
4815,Q5f2,65
4816,Q5g4,230
4817,Q6xh3,6
4818,Q1xe7,15
4819,Qgxh1,8
4820,R4xg2,90
4821,Rgxh8,30
4822,Q1xd5,24
4823,Q5e8,46
4824,Qbxc1,77
4825,Q5e1,20
4826,Q8f4,168
4827,Q3h6,31
4828,Qgxb8,6
4829,Rbxa1,75
4830,Ngxh1,29
4831,Qd2c1,2
4832,Q2xb2,31
4833,Q4g7,43
4834,Q7d3,75
4835,Q6d8,44
4836,Qdxa4,66
4837,Qhxh1,45
4838,Q7c2,67
4839,Qgxc6,54
4840,Qaf5,160
4841,Qaxf1,45
4842,Qhxc4,22
4843,Q3xf6,12
4844,Q4xe4,29
4845,Qcxa8,16
4846,Q8f3,110
4847,Q2d5,96
4848,Qexb3,56
4849,Q3g1,25
4850,Qgxe4,88
4851,Rhxa1,46
4852,Q5xe3,28
4853,fxg1=B,20
4854,Q6g1,10
4855,Q5xa2,18
4856,N6xf7,28
4857,Q1xe3,64
4858,N3xh5,20
4859,Qgxb4,22
4860,Q2xh3,16
4861,Q3xd3,32
4862,Q3xg5,17
4863,Q8e2,53
4864,Qaxe7,52
4865,Q7e2,49
4866,Q5a2,55
4867,Q7a3,22
4868,Qcxf8,85
4869,gxh8=R,114
4870,Qbxh8,8
4871,Qaxb3,162
4872,fxe1=B,27
4873,Qcxa5,59
4874,Qexa7,31
4875,Qaxe6,45
4876,Q6xe6,50
4877,Qaxf4,57
4878,Q8xb8,17
4879,Q7xa6,14
4880,Q4xc4,32
4881,Qfxc3,61
4882,Qe8e6,1
4883,Qaxc7,73
4884,Qaxg6,36
4885,Q3xf1,6
4886,Q2g6,39
4887,Qhxa8,14
4888,Q8xe7,70
4889,R6xh7,60
4890,Qc1c3,3
4891,Q4xh2,16
4892,Rdxa1,57
4893,cxb8=B,48
4894,Q4xb6,14
4895,Q3xg3,75
4896,Q6xb4,5
4897,Q3xd2,21
4898,Q4e8,32
4899,R2xh6,67
4900,R4xh6,87
4901,N3a5,90
4902,Q3f1,31
4903,Q4xb4,29
4904,Qexb7,51
4905,Q5f1,22
4906,Qc1b2,4
4907,Nfxh1,25
4908,Q4c8,12
4909,Qhxf2,121
4910,Q2xe4,11
4911,Q4xb7,1
4912,Q6a6,119
4913,Qgxb2,41
4914,Q2xb5,19
4915,N4xa6,55
